-0.010586	0.000739937	-5.52849	
-0.01301	0.020272	-7.36087	
-0.0147262	-0.00749664	-3.97496	
-0.00528286	0.00557986	-3.42307	
0.00561031	0.0236477	-5.97531	
-0.757464	0.183501	-5.60141	
-2.2136	-3.16577	7.18766	
0.0186702	0.00886964	7.00967	
-1.22547	-0.824875	-4.01654	
-0.351869	-0.717296	-4.29927	
-0.560758	0.277077	5.57397	
-5.00786	0.292292	-0.378204	
0.490833	0.327715	-3.16701	
-1.23556	-0.0953562	-4.50666	
-0.0148227	0.000551499	-3.49562	
1.21457	-4.48202	-0.284032	
-1.34823	-1.47753	-1.28421	
0.631347	-1.55527	3.56437	
-0.0191418	-0.00791538	-1.26701	
-3.32437	-6.0818	-4.33038	
0.808908	2.21384	4.93641	
0.00311364	0.0068941	-2.17758	
-0.00596635	-0.0145851	-1.68071	
0.0162157	0.00165373	4.19977	
0.000181032	-0.0217509	-2.41309	
1.75833	-0.596835	4.41085	
0.000686396	-0.0823934	-4.25051	
-0.00600746	0.0152036	-0.0861703	
0.395284	0.121334	-1.49553	
-0.0115089	0.0222291	-5.37879	
3.06684	0.262311	0.321248	
-2.09633	-0.646497	-4.58902	
0.0166652	-0.0168603	-5.81264	
0.00950463	-0.00395327	-1.83771	
0.811278	-0.169473	-0.976327	
0.71902	-0.467643	-0.825082	
0.00493166	-0.00225871	-5.19885	
7.43318	-6.26903	-4.49392	
0.00714314	0.0102121	-3.06609	
0.021251	-0.00403613	-6.38663	
-0.0144963	0.0195297	-2.43795	
-0.300325	-0.0905166	-5.15479	
-0.0158697	-0.0167312	-6.56913	
0.0154785	-0.00149412	-6.74213	
1.15097	-2.9281	1.92841	
1.31075	-1.84847	2.62177	
-5.63804	1.31042	5.3118	
0.00620652	-0.00183732	-3.61683	
1.031	-0.415275	3.06747	
-0.000825587	0.0676025	-6.275	
-0.0136825	0.0131406	-6.45578	
-2.26378	1.35683	-1.76581	
-0.481062	0.780057	-2.09365	
0.0118697	-0.0218049	-4.57758	
1.60696	1.63426	1.44276	
1.67617	1.73002	1.41409	
-0.0347782	0.0842886	2.58157	
-0.00848196	-0.42034	-6.00946	
0.353222	3.80717	-1.06641	
-2.79947	-2.61891	4.36389	
-0.7751	-1.56269	-4.26222	
1.41293	-0.1848	1.10127	
1.88459	0.0450938	-0.570735	
0.016274	-0.00998858	0.136821	
0.0218113	-0.0225469	-6.31666	
-0.00377892	-0.00781871	-3.82962	
-0.0115745	0.0114018	-5.10948	
2.67551	-1.04323	4.6086	
-0.020242	0.00604221	-2.36935	
1.5486	0.499482	-5.37243	
1.67602	-2.24584	-4.81943	
-0.00246186	0.0178253	-1.10282	
-1.36313	-1.32812	-0.818359	
0.00365804	-0.0138571	-6.18058	
-1.31808	-2.63428	-2.4225	
-0.018277	-0.0155427	-3.49862	
0.000477704	-0.00574281	-0.715933	
0.442314	-0.102691	5.08157	
0.0149327	-0.00465519	-1.23018	
-0.269865	-0.496103	-1.21193	
-0.375583	-0.256575	-4.74887	
0.00900432	0.00518999	1.54117	
-1.05416	0.959239	5.75528	
0.697917	-1.54758	0.764556	
0.719485	0.873339	-3.28391	
0.00181655	0.0206229	-3.22288	
-2.21114	0.132395	-1.38947	
-1.44659	-0.824581	-1.39728	
0.709611	1.23585	1.91639	
-6.3621e-06	-0.0102973	5.49337	
-0.0227176	0.0193039	-3.56766	
1.12357	2.33583	0.491877	
-0.00382195	-0.00352619	5.01638	
0.0115791	0.00863355	-6.82903	
0.000879484	0.00541122	-7.043	
-0.00861052	0.0185459	-2.17133	
0.00415916	-0.0188994	-4.48159	
0.0202987	0.010498	-1.66855	
-0.00587556	-0.0203559	-4.79734	
-0.00489245	0.974548	-3.65883	
-0.364396	-0.131076	-6.63539	
0.0218641	0.00364879	-2.78945	
0.0111581	0.00787901	-4.73357	
1.08378	0.306198	2.77105	
-0.0057361	-0.0221247	-4.93879	
0.00478405	-0.000238072	-3.91435	
0.00267149	0.0131055	-3.83621	
5.1613	3.36853	3.11651	
0.00598171	-0.00235496	3.59307	
3.72012	-0.876907	-0.0728754	
-4.15133	5.36144	6.67328	
-4.12893	5.40295	6.64465	
0.0228929	-0.0157533	-5.64985	
0.766919	-2.14276	-3.46857	
0.0143175	0.00550297	-3.02194	
0.00125319	-0.00901553	-7.30408	
-0.54908	5.01699	-2.95188	
-1.55708	-6.7656	-4.33407	
-0.0134805	0.00386614	-7.07973	
-0.00691294	-0.000148758	-5.60592	
-3.38953	0.254654	-4.34977	
0.0208329	-0.0198835	-5.26889	
4.97346	-3.07911	1.99033	
-0.600745	0.604774	-6.36234	
-0.110356	0.94841	6.61383	
0.0179723	0.00396992	3.91577	
0.00349829	-0.0229141	-4.64114	
0.0131909	-0.0107384	4.45842	
-1.57842	1.12784	-2.36242	
-0.837194	1.08969	2.53298	
-0.0132225	-0.0122494	-6.11146	
-1.62882	3.16739	-7.27493	
0.971939	-2.13376	0.857334	
1.88904	-1.23895	1.14753	
-1.02388	6.04068	3.61913	
1.93416	1.68203	-0.835467	
0.0145752	-0.00815251	-1.51963	
-0.00728129	0.00318611	-1.28809	
0.0186265	-0.00637672	1.05967	
-1.24251	0.124693	1.13221	
-2.10654	1.4235	-5.8728	
0.0227631	0.00839651	-5.23148	
0.164336	0.156649	0.895405	
0.221671	0.0601692	-5.22849	
-1.60156	-0.206932	3.6673	
2.37367	2.13895	2.22498	
-0.48297	-0.566378	0.941664	
2.4517	0.382118	-2.75368	
-0.0276233	-0.216509	-4.32088	
-0.0193362	-0.0174367	-3.84488	
0.402691	-0.174815	-3.12539	
0.00420251	-0.4152	3.77992	
-0.0212289	-0.00979089	2.11477	
0.0155707	0.0169067	-6.8634	
0.000280991	-0.016337	-3.99021	
0.0165496	-0.0180314	-2.56866	
4.84596	2.21882	-0.718105	
-0.0206515	0.0216408	-0.202459	
-0.0193149	0.0219279	0.0337922	
1.53887	-0.0233666	4.76769	
1.45276	0.518365	3.02289	
2.78824	0.827277	2.20783	
0.000449336	-0.00819338	-7.43609	
-0.0060788	-0.0159336	-7.45292	
0.00179082	-0.0218209	-7.04179	
-0.00476572	0.0196969	1.1969	
0.0222294	0.0149247	-6.75875	
2.09401	2.22594	4.22186	
-0.990725	4.37602	-3.48011	
0.0131329	-0.00619915	-5.68008	
-0.876635	-0.321755	-5.29858	
0.0092545	-0.00781811	2.30432	
0.0211822	-0.00840703	-6.44983	
0.0155752	0.0139818	0.83085	
3.67514	-7.46667	3.31731	
-2.29642	5.24184	3.24634	
0.0209351	0.00947395	-4.31372	
-0.230904	-0.0630697	-3.99137	
-0.0211928	0.0209852	-0.874132	
-8.13856e-05	0.0213192	4.12382	
0.00659291	-0.33751	-6.85715	
-0.0157642	0.292735	-2.88801	
0.0139833	-0.0191572	-4.11196	
0.0842623	0.00274185	-2.51359	
-0.011764	-0.0137879	-7.03924	
3.10439	-7.12835	-1.25983	
0.0164049	-0.00676785	3.23994	
-0.00964502	0.0035338	-4.95559	
0.0139881	0.0222875	-1.12041	
-0.0120577	-0.0153532	-3.40301	
-0.543624	0.0180732	5.93382	
0.000705141	-0.0185391	-1.43683	
3.74318	-0.698351	5.98145	
-0.0121806	0.0202361	-7.47574	
-0.408756	-0.190025	-7.19432	
-0.0147874	0.0198026	-2.18581	
-1.9403	2.45429	-5.4222	
-0.00528466	0.00396424	-4.99015	
0.313749	1.61383	-7.04513	
0.611533	-0.555889	-0.0697203	
-3.56646	4.71722	5.61482	
-0.00195507	0.00221895	4.92678	
0.00473945	-0.000639846	-4.91215	
0.887459	-0.230787	1.67995	
0.0220439	0.00853272	5.85259	
-0.0156743	-0.0194519	-5.97724	
6.41209	4.73146	-4.92028	
0.897214	-3.8216	6.13229	
-0.00729329	-0.0123458	2.04626	
3.50182	-2.20375	-1.40408	
0.00630322	0.010923	1.43066	
0.00231268	0.0165732	4.20161	
-0.0211857	0.0231703	-3.44675	
0.00934527	0.000961432	-1.9768	
3.54988	1.97382	5.87712	
0.00147784	0.000737263	-5.52159	
0.0206093	0.0151695	2.07962	
-0.0796787	-0.774373	1.78805	
-0.175164	0.83842	5.91763	
0.316479	-0.650376	4.87778	
0.341929	-0.64893	4.83133	
0.00102756	-0.00726212	2.02488	
-0.056224	-0.0497993	2.05597	
0.0195988	0.0141889	-4.43995	
0.0601702	-0.0376578	-4.51639	
2.52529	-5.89301	4.18032	
-0.0184993	-0.0192676	-5.24594	
0.0126953	0.020045	-4.30342	
0.00825003	0.003852	-5.78898	
0.0205752	-0.00176235	-6.59525	
-0.00794498	-0.0186315	-1.57476	
1.59085	1.32054	4.70582	
0.0187573	-0.00659899	-3.94591	
0.00440281	-0.00467072	-6.04622	
0.0207875	0.0150825	-3.8647	
-0.000957296	0.00815872	-6.40516	
-0.0237944	-0.702006	0.125638	
-3.09019	-0.775517	-4.12551	
1.31081	-0.2835	-0.135401	
0.814377	-1.02687	7.12986	
0.0132587	-0.00587498	-0.203822	
0.56495	-4.38718	2.98312	
0.00576707	-0.0181308	-1.85885	
0.00388591	0.0113976	-5.78391	
-0.525826	-0.277189	-5.38704	
-0.204262	0.102961	-3.82032	
-0.0131581	0.0132668	-5.62204	
0.394413	-0.91669	-7.06271	
0.0226283	-0.0225037	4.86835	
-0.0122629	-0.00290601	-2.68553	
0.0228662	-0.0177368	-6.59142	
-0.0190443	-0.0137019	-3.09956	
-0.0735403	0.257545	-1.20918	
0.0057535	0.0214228	3.42355	
0.000512927	-0.272504	-7.02144	
-0.0367182	0.319701	-1.17725	
0.0199908	-0.00577801	-3.20747	
0.993471	-0.667081	-3.08651	
0.00730125	0.0178216	-5.9128	
-0.00993514	0.00943726	-1.95399	
-1.26978	0.39208	-2.92921	
-0.0051634	-0.00351542	-4.41678	
-0.00339751	-0.001044	0.589109	
-0.0127618	0.01143	3.02523	
0.471193	-1.62387	-1.70022	
-3.93906	0.331648	0.642193	
-1.34343	-0.392897	-1.54971	
-0.0742217	0.12918	-7.39477	
-0.00813394	-0.0178437	-6.58052	
0.016045	0.00654277	-7.2719	
0.0123601	0.000262106	6.6033	
-0.00504382	0.00293981	4.72701	
0.0206076	-0.0185807	-5.15568	
0.0781857	-0.00761194	2.51466	
0.000392563	0.0128467	1.52999	
-0.0122922	-0.0168542	3.40108	
-1.05296	-0.905141	-5.69957	
7.25731	1.3579	3.55263	
-0.776656	-0.123053	-1.42688	
0.186741	-1.10096	-6.0674	
1.00491	1.77686	-4.39772	
0.018126	-0.00580604	-6.08469	
-0.0327835	0.0258802	0.938423	
2.54703	-2.86435	0.566231	
-0.0127589	0.00498833	-7.37531	
-1.30769	0.305064	-3.24516	
1.04983	-1.48648	-5.6232	
1.17342	-3.03775	-1.68389	
0.021562	-0.00250253	1.18036	
0.0167798	0.0204915	-3.37431	
-0.0180821	0.0225707	-4.57013	
-0.882673	1.33635	1.74674	
0.0407229	0.150404	-5.4035	
0.00637453	0.013944	0.593901	
-0.00498934	-0.00862966	-2.91021	
-0.013452	0.00197569	-4.34015	
0.00740541	0.00654513	-5.09716	
0.0168918	-0.0227295	2.71378	
-0.00877513	-0.0154415	-0.678633	
0.00150166	-0.0210262	-0.157787	
-0.0125201	-0.023821	-0.133229	
0.0232645	-0.0410172	-3.95366	
0.0103175	-0.00540212	-5.23	
0.00996801	-0.0181363	-4.22578	
0.018228	0.0168703	-6.87464	
0.0112855	-0.0144566	0.0908302	
-0.020021	0.0194503	0.773974	
-0.601601	1.91724	5.95211	
-6.14861	0.302015	7.39688	
0.00180415	0.00444633	1.31543	
-0.644976	-0.0352583	3.16038	
-0.0101078	-0.00951669	-6.39987	
0.0360152	-0.656974	-5.60419	
-0.346358	0.527573	-6.4418	
-1.65174	1.76597	-0.587036	
0.0152388	0.018826	-5.99065	
-0.0976247	-0.988856	-0.591187	
-5.21377	0.880001	-3.52767	
0.109826	2.69978	-4.31831	
-0.0121019	-0.00750492	-6.26852	
-0.00972747	-0.0067161	-3.55779	
0.0522675	0.109575	-3.16561	
0.0157368	-0.0023558	-3.8395	
-0.0150148	0.0125304	-0.673513	
-0.0140247	0.00960897	-6.91021	
3.15215	-5.31988	2.31085	
0.02233	-0.00884682	-5.46246	
-0.0122238	0.0193011	-6.64911	
0.338481	-0.112293	-6.90268	
0.0198907	-0.012438	-5.60725	
-1.36846	-4.99317	-4.25076	
0.00730718	-0.0195548	-2.19488	
-0.00719745	-0.00546008	3.65478	
1.73064	0.649884	-4.06741	
-0.0267283	-2.20932	-3.07301	
0.00426277	0.008197	-6.02415	
0.0217755	0.00210338	2.06784	
-0.0155166	0.0168015	-3.60743	
0.650849	0.518132	-0.624405	
0.619494	-2.21455	0.944135	
2.4177	-2.88877	3.60533	
0.00206445	0.0452564	-6.387	
-0.000638415	0.00655452	-2.61916	
0.0156516	-0.0198981	-3.93438	
0.00470868	-0.0115835	3.17761	
0.980317	1.87727	3.90137	
-0.0192979	-0.0107547	-3.35074	
1.61625	-2.96412	2.39184	
-0.0961963	-0.0345527	-0.7066	
0.0152348	-0.00249347	1.40894	
-0.0107716	-0.00672476	-5.25824	
3.54741	2.25596	-1.13896	
0.560701	0.457377	4.45744	
-3.53483	-0.522495	0.694742	
1.06474	8.43666	-3.34198	
5.47305	-9.03649	1.68897	
0.00971969	0.0168351	0.116213	
1.63238	0.753303	-5.70716	
0.013675	-0.0169672	2.60346	
0.709875	1.14498	-7.26994	
0.00377828	-0.0156245	-4.32192	
0.051061	2.59068	-5.85559	
-0.00465913	0.00484661	-6.25102	
-6.19804	-4.96259	0.239055	
1.79342	1.39409	-4.90441	
-0.0226633	0.00105968	-6.72537	
0.872267	-3.48938	-0.884831	
0.00375499	0.00921302	-3.58107	
-1.37479	-0.156822	-3.29241	
-0.0213821	-0.00608773	-6.08718	
0.148888	-5.10968	6.44018	
2.05535	1.10884	-4.85988	
0.00414336	0.0107158	1.31663	
-0.0228102	-0.0115063	1.29837	
-0.00698174	0.00787351	-6.60187	
0.0106535	-0.0170553	-6.98588	
0.016171	0.00879194	2.39996	
-0.0146361	0.00413079	0.0795952	
1.08218	0.755014	3.11096	
0.00138993	-0.01398	-7.22897	
-3.41963	1.00341	0.706477	
0.651243	-1.28392	2.15172	
3.6269	1.41698	0.282647	
-2.24045	0.0922715	-6.80638	
-0.00343731	0.000766526	-2.3288	
-0.00176971	0.00754701	-6.6945	
0.224979	0.0965767	-1.44931	
0.00294073	0.0167848	-4.97914	
0.0241369	0.300461	-6.43309	
-0.0188349	-0.00299124	-4.0458	
-0.0161722	-0.0133352	-5.69759	
0.709242	-1.35751	-6.14986	
-0.928635	-0.46814	-1.84662	
1.22967	0.659293	4.78095	
6.03466	-1.92178	-5.92703	
0.0140061	-0.010002	0.893197	
-0.777269	-0.172131	-2.31129	
0.00958814	-0.00691775	-2.35526	
0.00786877	-0.00651465	-6.78667	
0.0160457	-0.0149244	-1.12022	
0.82124	1.13887	-1.19733	
-0.00595943	0.0199561	0.411817	
0.0104457	-0.0132121	-0.373402	
0.00751892	-0.0126475	4.85721	
0.654518	1.2134	4.67583	
3.17323	0.424757	-6.86385	
-0.00678301	-0.00247325	-6.12027	
-0.0127283	-0.022252	-2.15996	
0.00054839	-0.00737998	-6.9308	
-0.00331317	-0.0135286	0.0475249	
-3.05911	1.02913	-7.11348	
-0.00862311	0.0223204	-2.17034	
0.0133485	0.00580707	-3.82708	
-0.0174695	-0.0091825	1.03992	
-0.0216812	-0.0185733	-1.72584	
-0.0120941	-0.0215461	-4.50164	
-0.0173528	-0.0104075	-7.00828	
-0.0153393	0.0168213	-4.2418	
0.0220793	-0.00791512	3.48699	
-0.00907761	-0.00273161	0.957828	
1.4556	1.38319	0.296799	
0.650064	0.893461	-0.47982	
-0.00102234	-0.00920904	-2.45656	
-1.64599	5.42252	1.94422	
-0.00292105	0.0213686	-7.22316	
0.213953	0.0501664	-6.66567	
1.27722	-0.546534	-6.45434	
4.69273	2.62444	5.11981	
-0.776396	6.21231	-1.07509	
-0.413331	0.852921	-3.80583	
0.00500188	0.0120515	-6.20253	
0.00584769	-0.0158528	-0.439377	
0.0141657	0.00290704	-0.494691	
-0.00520174	0.0150722	3.20256	
0.499069	-0.0114434	-7.23575	
-1.21616	-1.63496	0.431904	
0.00236483	0.0225697	0.479306	
-1.7543	1.06636	1.29278	
-0.00265967	-0.0107956	-4.34101	
1.7336	0.956353	5.18373	
0.0270705	0.0054207	7.14193	
-0.00452083	-0.00252999	-1.47774	
-0.00386492	-0.00977355	-3.182	
-1.76695	-1.40127	1.47802	
-0.00849163	0.0031758	-4.00331	
-2.65913	-1.87579	-0.712283	
-0.861411	0.897831	0.403822	
-0.167683	0.254526	-0.463379	
0.204875	-1.94111	-5.77084	
-5.74665	1.59758	2.79936	
-0.0172974	-0.00353105	4.57897	
-0.137536	0.00823733	7.39589	
-0.0106924	-0.0204935	-0.710295	
-0.0386269	0.0048181	-4.05951	
-0.738369	-2.62105	-0.0420515	
-0.470408	3.80158	1.79743	
-0.0813993	0.0537118	2.69133	
0.00612028	0.0128252	4.44562	
0.0353495	-0.0718278	-6.63744	
